id_registro,fuente_verificadora,url_origen,texto_crudo,categoria_original,label
841,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-el-plan-de-salud-de-gary-anez-se-reduce-a-acceso-con-calidad-y-calidez/,Verdadero: El plan de salud de Gary Áñez se reduce a “acceso con calidad y calidez”,Verdadero,Baja
842,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-un-candidato-de-ucs-declaro-estar-en-contra-de-las-vacunas-contra-el-coronavirus/,Verdadero: Un candidato de UCS declaró oponerse a las vacunas contra el coronavirus,Verdadero,Baja
843,boliviaverifica.bo,https://boliviaverifica.bo/es-cierto-que-en-santa-cruz-se-levantaron-50-cadaveres-por-dia-durante-dos-a-tres-semanas/,Es cierto que en Santa Cruz se levantaron “50 cadáveres por día” durante dos a tres semanas,Verdadero,Baja
844,boliviaverifica.bo,https://boliviaverifica.bo/democratas-si-esta-rifando-un-vehiculo-0-km-para-apoyar-campana-de-roly-aguilera/,Demócratas sí está rifando un vehículo 0 Km para apoyar campaña de Roly Aguilera,Verdadero,Baja
845,boliviaverifica.bo,https://boliviaverifica.bo/se-viraliza-gigantografia-de-supuesta-alianza-entre-lideres-de-ucs-mas/,Se viraliza gigantografía de supuesta alianza entre líderes de UCS-MAS,Verdadero,Baja
846,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-waldo-albarracin-anuncio-que-declinara-su-candidatura-a-la-alcaldia-de-la-paz/,Verdadero: Waldo Albarracín anunció que declinará su candidatura a la Alcaldía de La Paz,Verdadero,Baja
847,boliviaverifica.bo,https://boliviaverifica.bo/angelica-sosa-pide-la-renuncia-de-funcionarios-publicos-que-no-hagan-campana/,Angélica Sosa pide la renuncia de funcionarios públicos que no hagan campaña,Verdadero,Baja
848,boliviaverifica.bo,https://boliviaverifica.bo/fallecio-el-candidato-de-el-alto-fermin-tarquino-mas-conocido-como-el-chiti-vecino/,"Falleció el candidato de El Alto Fermín Tarquino, más conocido como el “chiti vecino”",Verdadero,Baja
849,boliviaverifica.bo,https://boliviaverifica.bo/pagina-de-adriana-salvatierra-compartio-imagenes-entregando-pruebas-de-coronavirus-con-el-logo-de-su-campana/,Página de Adriana Salvatierra compartió imágenes entregando pruebas de coronavirus con el logo de su campaña,Verdadero,Baja
850,boliviaverifica.bo,https://boliviaverifica.bo/evo-morales-delego-la-designacion-de-candidatos-del-mas-para-las-elecciones-subnacionales/,Evo Morales delegó la designación de candidatos del MAS para las elecciones subnacionales,Verdadero,Baja
851,boliviaverifica.bo,https://boliviaverifica.bo/un-grupo-de-la-comunidad-lgbti-proclamo-a-carlos-romero-para-la-gobernacion-de-santa-cruz/,Un grupo de la comunidad LGBTI+ proclamó a Carlos Romero para la gobernación de Santa Cruz,Verdadero,Baja
852,boliviaverifica.bo,https://boliviaverifica.bo/firmas-en-ambas-cartas-de-la-vocal-rosario-baptista-a-la-oea-son-genuinas/,Firmas en ambas cartas de la vocal Rosario Baptista a la OEA son genuinas,Verdadero,Baja
853,boliviaverifica.bo,https://boliviaverifica.bo/edgar-villegas-hallo-irregularidades-en-proceso-electoral-pero-no-constato-que-haya-habido-fraude/,"Villegas halló irregularidades en proceso electoral, pero no constató fraude",Verdadero,Baja
854,boliviaverifica.bo,https://boliviaverifica.bo/delegado-de-creemos-avalo-transparencia-del-tribunal-electoral-de-santa-cruz/,Delegado de CREEMOS avaló transparencia del Tribunal Electoral de Santa Cruz,Verdadero,Baja
855,boliviaverifica.bo,https://boliviaverifica.bo/periodistas-de-la-red-unitel-fueron-abucheados-por-militantes-de-creemos/,Periodistas de la red Unitel fueron abucheados por militantes de Creemos,Verdadero,Baja
856,boliviaverifica.bo,https://boliviaverifica.bo/luego-de-las-elecciones-hubo-intento-de-enfrentamiento-en-el-plan-tres-mil/,Luego de las elecciones hubo intento de enfrentamiento en el Plan Tres Mil,Verdadero,Baja
857,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-ciesmori-suspendio-resultados-en-boca-de-urnas/,Verdadero: Ciesmori suspendió resultados en boca de urna,Verdadero,Baja
858,boliviaverifica.bo,https://boliviaverifica.bo/llego-una-avioneta-a-san-miguel-de-velasco-pero-fue-una-mision-del-ted-santa-cruz/,Llegó una avioneta a San Miguel de Velasco pero fue una misión del TED Santa Cruz,Verdadero,Baja
859,boliviaverifica.bo,https://boliviaverifica.bo/jorge-tuto-quiroga-declina-candidatura/,Jorge “Tuto” Quiroga declina su candidatura a la presidencia,Verdadero,Baja
860,boliviaverifica.bo,https://boliviaverifica.bo/creemos-hizo-un-taller-de-automaquillaje-para-las-mujeres-en-santa-cruz/,CREEMOS hizo un taller de automaquillaje para las mujeres en Santa Cruz,Verdadero,Baja
861,boliviaverifica.bo,https://boliviaverifica.bo/gobierno-de-adn-si-consolido-proceso-de-condonacion-de-deuda-externa/,Gobierno de ADN sí consolidó proceso de condonación de deuda externa,Verdadero,Baja
862,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-el-90-y-mas-de-la-produccion-de-coca-del-chapare-no-pasa-por-el-mercado-legal/,Verdadero: El 90% y más de la producción de coca del Chapare no pasa por el mercado legal,Verdadero,Baja
863,boliviaverifica.bo,https://boliviaverifica.bo/el-cato-de-coca-es-legal-desde-el-mandato-de-carlos-mesa/,El cato de coca es legal desde el mandato de Carlos Mesa,Verdadero,Baja
864,boliviaverifica.bo,https://boliviaverifica.bo/en-el-anterior-gobierno-si-indicaron-que-cada-boliviano-tenia-4-mil-dolares-en-su-bolsillo/,En el anterior Gobierno sí indicaron que cada boliviano tenía 4 mil dólares en su bolsillo,Verdadero,Baja
865,boliviaverifica.bo,https://boliviaverifica.bo/la-defensoria-del-pueblo-y-el-tribunal-constitucional-se-crearon-mediante-ley-del-congreso-nacional/,La Defensoría del Pueblo y el Tribunal Constitucional se crearon mediante ley del Congreso Nacional,Verdadero,Baja
866,boliviaverifica.bo,https://boliviaverifica.bo/luis-fernando-camacho-no-asistira-al-debate-presidencial-de-esta-noche/,Confirman que Luis Fernando Camacho no asistirá al debate presidencial de esta noche,Verdadero,Baja
867,boliviaverifica.bo,https://boliviaverifica.bo/graban-y-difunden-una-encuesta-telefonica-de-ciesmori/,Graban y difunden una encuesta telefónica de Ciesmori,Verdadero,Baja
868,boliviaverifica.bo,https://boliviaverifica.bo/telesur-y-russia-today-transmitiran-el-debate-de-la-fam/,Telesur y Russia Today transmitirán el debate de la FAM,Verdadero,Baja
869,boliviaverifica.bo,https://boliviaverifica.bo/durante-una-entrevista-camacho-demora-en-encontrar-un-pasaje-biblico-que-le-guste/,"Durante una entrevista, Camacho demora en encontrar un pasaje bíblico que le guste",Verdadero,Baja
870,boliviaverifica.bo,https://boliviaverifica.bo/cifras-de-empadronados-no-se-basan-en-proyecciones-de-ine/,Cifras de empadronados no se basan en proyecciones de INE,Verdadero,Baja
871,boliviaverifica.bo,https://boliviaverifica.bo/confirmado-dona-chevas-esta-registrada-como-candidata-a-diputada-por-fpv/,Confirmado: ‘Doña Chevas’ está registrada como candidata a diputada por FPV,Verdadero,Baja
872,boliviaverifica.bo,https://boliviaverifica.bo/spot-de-comunidad-ciudadana-molesta-a-un-sector-de-la-policia/,Spot de Comunidad Ciudadana molesta a un sector de la Policía,Verdadero,Baja
873,boliviaverifica.bo,https://boliviaverifica.bo/es-cierto-que-chi-hyun-chung-quiere-construir-disneylandia-en-el-salar-de-uyuni-y-otras-frases-polemicas-del-candidato/,Es cierto que Chi Hyun Chung quiere construir Disneylandia en el Salar de Uyuni (y otras frases polémicas del candidato),Verdadero,Baja
874,boliviaverifica.bo,https://boliviaverifica.bo/exembajador-de-bolivia-en-venezuela-esta-habilitado-para-votar-pero-en-colombia/,Exembajador de Bolivia en Venezuela está habilitado para votar… pero en Colombia,Verdadero,Baja
875,boliviaverifica.bo,https://boliviaverifica.bo/candidata-de-fpv-asegura-que-no-traicionara-al-elector-como-hace-un-ex/,Candidata de FPV asegura que no traicionará al elector como hace “un ex”,Verdadero,Baja
876,boliviaverifica.bo,https://boliviaverifica.bo/caravana-del-frente-para-la-victoria-fue-agredida-en-el-alto/,Caravana del Frente Para la Victoria fue agredida en El Alto,Verdadero,Baja
877,boliviaverifica.bo,https://boliviaverifica.bo/facebook-elimino-paginas-que-desinformaban-conozca-cuales-estaban-vinculadas-a-bolivia/,Facebook eliminó páginas que desinformaban: conozca cuáles estaban vinculadas a Bolivia,Verdadero,Baja
878,boliviaverifica.bo,https://boliviaverifica.bo/es-cierto-seguidores-del-mas-pidieron-a-arce-que-no-lleve-la-wiphala-en-campana-en-santa-cruz/,¡Es cierto! Seguidores del MAS pidieron a Arce que no lleve la Wiphala en campaña en Santa Cruz,Verdadero,Baja
879,boliviaverifica.bo,https://boliviaverifica.bo/sala-constitucional-de-la-paz-inhabilita-candidatura-de-evo-por-el-senado-de-cochabamba/,Sala Constitucional de La Paz inhabilita candidatura de Evo por el Senado de Cochabamba,Verdadero,Baja
880,boliviaverifica.bo,https://boliviaverifica.bo/las-publicaciones-de-la-presidenta-jeanine-anez-no-son-patrocinadas-por-la-alianza-juntos/,Las publicaciones de la presidenta Jeanine Áñez son patrocinadas por la alianza Juntos,Verdadero,Baja
881,boliviaverifica.bo,https://boliviaverifica.bo/la-activista-alejandra-serrate-respalda-la-candidatura-de-luis-fernando-camacho/,La activista Alejandra Serrate respalda la candidatura de Luis Fernando Camacho,Verdadero,Baja
882,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-luis-arce-propone-un-impuesto-a-la-riqueza/,"Verdadero, Luis Arce propone un impuesto a la riqueza",Verdadero,Baja
883,boliviaverifica.bo,https://boliviaverifica.bo/tirania-fraude-y-muerte-el-mensaje-que-un-diputado-pone-en-las-pantallas-en-plena-sesion-de-la-asamblea/,"“Tiranía, fraude y muerte”: El mensaje que un diputado pone en las pantallas en plena sesión de la Asamblea",Verdadero,Baja
884,boliviaverifica.bo,https://boliviaverifica.bo/la-cob-si-instruyo-el-paso-libre-de-ambulancias-y-camiones-con-oxigeno/,La COB sí instruyó el paso libre de ambulancias y camiones con oxígeno,Verdadero,Baja
885,boliviaverifica.bo,https://boliviaverifica.bo/mujer-vestida-de-cholita-hizo-un-reclamo-desde-espana-por-las-elecciones/,Mujer vestida de cholita hizo un reclamo desde España por las elecciones,Verdadero,Baja
886,boliviaverifica.bo,https://boliviaverifica.bo/es-verdad-que-el-tse-puede-anular-la-candidatura-del-mas/,Es verdad que el TSE puede anular la candidatura del MAS,Verdadero,Baja
887,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-salud-de-candidato-presidencial-de-pan-bol-se-encuentra-en-estado-critico/,Verdadero: Salud de candidato presidencial de PAN Bol se encuentra en estado crítico,Verdadero,Baja
888,boliviaverifica.bo,https://boliviaverifica.bo/a-traves-de-pronunciamientos-ciudadanos-piden-suspender-elecciones-e-invitan-a-cabildos-digitales/,"A través de pronunciamientos, ciudadanos piden suspender elecciones e invitan a cabildos digitales",Verdadero,Baja
889,boliviaverifica.bo,https://boliviaverifica.bo/19-tareas-pendientes-tiene-el-tse-y-entre-ellas-no-esta-abrir-el-padron/,"19 tareas pendientes tiene el TSE y entre ellas no estaba abrir el Padrón, pero lo abrirá",Verdadero,Baja
890,boliviaverifica.bo,https://boliviaverifica.bo/alianza-creemos-de-camacho-pide-al-tse-suspender-elecciones/,Alianza Creemos de Camacho pide al TSE suspender elecciones,Verdadero,Baja
891,boliviaverifica.bo,https://boliviaverifica.bo/candidatos-a-diputados-por-juntos-y-funcionarios-municipales-se-reunieron-en-teatro-al-aire-libre-de-la-paz/,Candidatos a diputados por “Juntos” y funcionarios municipales se reunieron en Teatro Al Aire Libre de La Paz,Verdadero,Baja
892,boliviaverifica.bo,https://boliviaverifica.bo/tse-inhabilita-candidatura-de-evo-morales/,TSE inhabilita candidatura de Evo Morales,Verdadero,Baja
893,boliviaverifica.bo,https://boliviaverifica.bo/tuto-anuncia-su-participacion-en-las-elecciones-del-3-de-mayo/,“Tuto” anuncia su participación en las Elecciones del 3 de mayo,Verdadero,Baja
894,boliviaverifica.bo,https://boliviaverifica.bo/chi-hyun-chung-ya-no-sera-candidato-del-pdc/,Chi Hyun Chung ya no será candidato del PDC,Verdadero,Baja
895,boliviaverifica.bo,https://boliviaverifica.bo/por-irregularidades-informe-preliminar-de-la-oea-recomienda-nuevas-elecciones/,"Por irregularidades, informe preliminar de la OEA recomienda nuevas elecciones",Verdadero,Baja
896,boliviaverifica.bo,https://boliviaverifica.bo/experto-chileno-en-elecciones-esta-en-bolivia-pero-no-trabaja-en-la-auditoria/,"Experto chileno en elecciones está en Bolivia, pero no trabaja en la auditoría",Verdadero,Baja
897,boliviaverifica.bo,https://boliviaverifica.bo/es-verdad-el-vocal-antonio-costas-renuncia-al-tse/,"Es verdad, el vocal Antonio Costas renuncia al TSE",Verdadero,Baja
898,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-policia-echa-gas-en-el-rostro-a-una-mujer-durante-manifestaciones-por-resultados-de-las-elecciones/,Verdadero que policía echa gas en el rostro a una mujer durante manifestaciones por resultados de las Elecciones,Verdadero,Baja
899,boliviaverifica.bo,https://boliviaverifica.bo/el-tde-de-la-paz-declara-cuarto-intermedio-en-el-computo-de-votos-por-incidentes/,El TDE de La Paz declara cuarto intermedio en el cómputo de votos por incidentes,Verdadero,Baja
900,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-manfred-reyes-villa-se-pronuncia-dias-antes-de-las-elecciones/,"Verdadero, Manfred Reyes Villa se pronuncia días antes de las Elecciones",Verdadero,Baja
901,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-orlando-careaga-candidato-a-senador-por-el-mas-en-potosi-fue-diputado-por-el-mnr-en-2002/,"Verdadero que Orlando Careaga, candidato a senador por el MAS en Potosí, fue diputado por el MNR en 2002",Verdadero,Baja
902,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-rafael-quispe-se-presenta-como-candidato-a-la-gobernacion-de-la-paz/,Verdadero que Rafael Quispe se presenta como candidato a la gobernación de La Paz,Verdadero,Baja
903,boliviaverifica.bo,https://boliviaverifica.bo/samuel-doria-medina-si-apoyara-a-carlos-mesa-en-las-elecciones-generales-2019/,Samuel Doria Medina sí apoyará a Carlos Mesa en las Elecciones Generales 2019,Verdadero,Baja
904,boliviaverifica.bo,https://boliviaverifica.bo/si-es-verdad-maria-eugenia-choque-presidenta-del-tse-fue-viceministra-durante-el-mandato-de-mesa/,"Sí, es verdad, María Eugenia Choque, presidenta del TSE, fue viceministra durante el mandato de Mesa",Verdadero,Baja
905,boliviaverifica.bo,https://boliviaverifica.bo/periodista-afirma-que-candidato-a-diputado-por-comunidad-ciudadana-publico-encuesta-no-autorizada/,Periodista afirma que candidato a diputado por Comunidad Ciudadana publicó encuesta no autorizada,Verdadero,Baja
906,boliviaverifica.bo,https://boliviaverifica.bo/verdadera-postulacion-de-chin-hyun-chung-por-el-pdc/,Chin Hyun Chung se presenta como candidato a la presidencia por el PDC,Verdadero,Baja
907,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-edwin-rodriguez-renuncia-como-candidato-de-bolivia-dice-no/,Verdadero que Edwin Rodríguez renuncia como candidato de Bolivia Dice No,Verdadero,Baja
908,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-tse-rechaza-renuncia-de-jaime-paz/,Verdadero que TSE rechaza renuncia de Jaime Paz,Verdadero,Baja
909,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-el-tse-garantiza-equidad-de-genero-en-las-elecciones-generales/,Verdadero que el TSE garantiza equidad de género en las elecciones generales.,Verdadero,Baja
910,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-tse-remitio-informe-del-caso-morochata/,Verdadero: TSE remitió informe del caso Morochata.,Verdadero,Baja
911,boliviaverifica.bo,https://boliviaverifica.bo/segunda-vuelta-cdc-y-el-mas-no-tienen-alianza-en-tarija/,Segunda vuelta: CDC y el MAS no tienen alianza en Tarija,Engañoso,Media
912,boliviaverifica.bo,https://boliviaverifica.bo/carta-del-pdc-sin-aval-de-su-delegado-ante-el-tse-solicitaba-declinatoria-de-candidaturas-en-2025/,Carta del PDC sin aval de su delegado ante el TSE solicitaba declinatoria de candidaturas en 2025,Engañoso,Media
913,boliviaverifica.bo,https://boliviaverifica.bo/sacan-de-contexto-video-de-2023-para-implicar-a-rene-yahuasi-en-un-caso-de-agresion-sexual/,Sacan de contexto video de 2023 para implicar a Rene Yahuasi en un caso de agresión sexual,Engañoso,Media
914,boliviaverifica.bo,https://boliviaverifica.bo/tse-no-elimino-votos-de-candidato-inhabilitado-ni-los-convirtio-directamente-en-nulos/,TSE no “eliminó” votos de candidato inhabilitado ni los convirtió directamente en nulos,Engañoso,Media
915,boliviaverifica.bo,https://boliviaverifica.bo/enganoso-fotografia-de-cesar-dockweiler-y-evo-morales-es-antigua/,Engañoso: Fotografía de César Dockweiler y Evo Morales es antigua,Engañoso,Media
916,boliviaverifica.bo,https://boliviaverifica.bo/es-enganoso-que-waldo-albarracin-participe-por-primera-vez-en-una-campana-a-la-alcaldia-de-la-paz/,Es engañoso que Waldo Albarracín participe por primera vez en una campaña a la Alcaldía de La Paz,Engañoso,Media
917,boliviaverifica.bo,https://boliviaverifica.bo/el-candidato-orlando-ceballos-da-un-dato-enganoso-sobre-el-crecimiento-poblacional-de-chuquisaca/,El candidato Orlando Ceballos da un dato engañoso sobre el crecimiento poblacional de Chuquisaca,Engañoso,Media
918,boliviaverifica.bo,https://boliviaverifica.bo/es-enganoso-que-50-municipios-de-santa-cruz-no-tengan-hospitales-de-segundo-nivel-como-afirmo-chi-hyun-chung/,"Es engañoso que “50 municipios de Santa Cruz no tengan hospitales de segundo nivel”, como afirmó Chi Hyun Chung",Engañoso,Media
919,boliviaverifica.bo,https://boliviaverifica.bo/video-que-acusa-a-mamen-saavedra-de-mentir-sobre-no-vivir-de-la-politica-es-enganoso/,Video que acusa a Mamen Saavedra de mentir sobre “no vivir de la política” es engañoso,Engañoso,Media
920,boliviaverifica.bo,https://boliviaverifica.bo/no-es-preciso-decir-que-hubo-mas-de-10-mil-personas-en-una-marcha-en-favor-de-jhonny-plata/,No es preciso decir que hubo más de 10 mil personas en una marcha en favor de Jhonny Plata,Engañoso,Media
921,boliviaverifica.bo,https://boliviaverifica.bo/video-induce-a-creer-que-la-agrupacion-de-edmand-lara-y-libre-de-tuto-quiroga-sellaron-alianza-en-cochabamba/,Video induce a creer que la agrupación de Edmand Lara y Libre de Tuto Quiroga sellaron alianza en Cochabamba,Engañoso,Media
922,boliviaverifica.bo,https://boliviaverifica.bo/chuquisaca-alianza-gente-nueva-manipulo-sus-fotografias-de-la-proclamacion-en-camargo/,Chuquisaca: Alianza Gente Nueva manipuló sus fotografías de la proclamación en Camargo,Engañoso,Media
923,boliviaverifica.bo,https://boliviaverifica.bo/no-solo-quiroga-sanchez-de-lozada-tambien-fue-a-juicio-de-responsabilidades-en-un-caso-vinculado-a-la-exploracion-de-gas/,"No solo Quiroga, Sánchez de Lozada también fue a juicio de responsabilidades en un caso vinculado a la exploración de gas",Engañoso,Media
924,boliviaverifica.bo,https://boliviaverifica.bo/paz-dio-un-dato-correcto-y-otro-incorrecto-sobre-el-numero-de-medicos-por-cada-10-000-habitantes-en-bolivia-y-la-region/,Paz dio un dato correcto y otro incorrecto sobre el número de médicos por cada 10.000 habitantes en Bolivia y la región,Engañoso,Media
925,boliviaverifica.bo,https://boliviaverifica.bo/rodrigo-paz-no-construyo-9-hospitales-municipales-en-tarija-como-dijo-en-el-debate-presidencial/,"Rodrigo Paz no construyó 9 hospitales municipales en Tarija, como dijo en el debate presidencial",Engañoso,Media
926,boliviaverifica.bo,https://boliviaverifica.bo/quiroga-no-llamo-pobres-a-los-bolivianos-las-declaraciones-que-dio-despues-del-debate-vicepresidencial-fueron-sacadas-de-contexto/,"Quiroga no llamó pobres a los bolivianos, las declaraciones que dio después del debate vicepresidencial fueron sacadas de contexto",Engañoso,Media
927,boliviaverifica.bo,https://boliviaverifica.bo/lara-niega-propuesta-de-recorte-de-los-subsidios-a-los-combustibles-pero-el-pdc-si-lo-planteo/,"Lara niega propuesta de recorte de los subsidios a los combustibles, pero el PDC sí lo planteó",Engañoso,Media
928,boliviaverifica.bo,https://boliviaverifica.bo/esta-foto-no-muestra-a-jaime-paz-zamora-con-david-choquehuanca-y-la-diputada-choque/,Esta foto no muestra a Jaime Paz Zamora con David Choquehuanca y la diputada Choque,Engañoso,Media
929,boliviaverifica.bo,https://boliviaverifica.bo/edman-lara-no-ofrecio-viviendas-gratuitas-como-se-menciona-este-video-sino-con-creditos-bancarios/,Edman Lara no ofreció viviendas gratuitas como se menciona este video; sino con créditos bancarios,Engañoso,Media
930,boliviaverifica.bo,https://boliviaverifica.bo/en-2016-paz-aludio-la-campana-por-el-si-en-presencia-de-morales-pero-luego-aclaro-que-se-mantenia-neutral/,"En 2016, Paz aludió la campaña por el Sí en presencia de Morales, pero luego aclaró que se mantenía neutral",Engañoso,Media
931,boliviaverifica.bo,https://boliviaverifica.bo/el-presidente-de-venezuela-no-respaldo-a-rodrigo-paz-ni-a-edman-lara/,El presidente de Venezuela no respaldó a Rodrigo Paz ni a Edman Lara,Engañoso,Media
932,boliviaverifica.bo,https://boliviaverifica.bo/video-de-luis-arce-celebrando-el-resultado-de-las-elecciones-no-es-de-2025/,Video de Luis Arce celebrando el resultado de las elecciones no es de 2025,Engañoso,Media
933,boliviaverifica.bo,https://boliviaverifica.bo/video-de-manfred-reyes-villa-donde-anuncia-su-retiro-de-la-politica-es-de-2023/,Video de Manfred Reyes Villa donde anuncia su retiro de la política es de 2023,Engañoso,Media
934,boliviaverifica.bo,https://boliviaverifica.bo/el-pdc-no-le-quito-su-apoyo-a-rodrigo-paz-fue-una-faccion-la-que-se-pronuncio-antes-de-las-elecciones/,"El PDC no le quitó su apoyo a Rodrigo Paz, fue una facción la que se pronunció antes de las elecciones",Engañoso,Media
935,boliviaverifica.bo,https://boliviaverifica.bo/video-de-jorge-quiroga-llamando-a-votar-nulo-es-de-2017/,Video de Jorge Quiroga llamando a votar nulo es de 2017,Engañoso,Media
936,boliviaverifica.bo,https://boliviaverifica.bo/juan-pablo-velasco-no-emprendio-yango-y-pedidos-ya/,Juan Pablo Velasco no emprendió Yango y Pedidos Ya,Engañoso,Media
937,boliviaverifica.bo,https://boliviaverifica.bo/audio-vinculado-a-doria-medina-en-la-amenaza-a-una-mujer-es-de-2014-y-no-tiene-relacion-con-robledo/,Audio vinculado a Doria Medina en la amenaza a una mujer es de 2014 y no tiene relación con Robledo,Engañoso,Media
938,boliviaverifica.bo,https://boliviaverifica.bo/enganoso-esta-imagen-no-corresponde-a-la-segunda-encuesta-nacional-de-unitel-sino-al-primer-estudio-en-santa-cruz/,"Engañoso: Esta imagen no corresponde a la segunda encuesta nacional de Unitel, sino al primer estudio en Santa Cruz",Engañoso,Media
939,boliviaverifica.bo,https://boliviaverifica.bo/doria-medina-no-admitio-que-compro-las-encuestas-de-la-red-uno-cito-al-medio-como-referencia/,Doria Medina no admitió que compró las encuestas de la Red Uno; citó al medio como referencia,Engañoso,Media
940,boliviaverifica.bo,https://boliviaverifica.bo/no-es-cierto-que-la-ultima-encuesta-nacional-de-ipsos-ciesmori-posiciona-en-primer-lugar-a-tuto-quiroga/,No es cierto que la última encuesta nacional de Ipsos Ciesmori posiciona en primer lugar a Tuto Quiroga,Engañoso,Media
941,boliviaverifica.bo,https://boliviaverifica.bo/enganoso-la-frase-en-que-doria-medina-dice-que-le-gustaria-ir-a-las-elecciones-con-morales-fue-editada-y-sacada-de-contexto/,El audio en que Doria Medina dice que “le gustaría” ir a las elecciones con Morales fue editado y sacado de contexto,Engañoso,Media
942,boliviaverifica.bo,https://boliviaverifica.bo/tanques-helicopteros-y-militares-no-se-desplegaron-en-contra-del-gobierno-de-luis-arce/,"Tanques, helicópteros y militares no se desplegaron en contra del gobierno de Luis Arce",Engañoso,Media
943,boliviaverifica.bo,https://boliviaverifica.bo/radio-kawsachun-coca-publico-un-video-grabado-en-nepal-como-si-fuese-una-movilizacion-en-cochabamba/,Radio Kawsachun Coca publicó un video grabado en Nepal como si fuese una movilización en Cochabamba,Engañoso,Media
944,boliviaverifica.bo,https://boliviaverifica.bo/amenaza-de-ponchos-rojos-y-encapuchados-armados-es-de-2020/,Amenaza de ponchos rojos y encapuchados armados es de 2020,Engañoso,Media
945,boliviaverifica.bo,https://boliviaverifica.bo/juan-pablo-velasco-no-creo-pedidos-ya-y-yango-pero-si-netcomidas-com/,"Juan Pablo Velasco no creó Pedidos Ya y Yango, pero sí Netcomidas.com",Engañoso,Media
946,boliviaverifica.bo,https://boliviaverifica.bo/manipulan-una-publicacion-de-marcelo-claure-y-kawsachun-coca-la-difunde/,Manipulan una publicación de Marcelo Claure y Kawsachun Coca la difunde,Engañoso,Media
947,boliviaverifica.bo,https://boliviaverifica.bo/eduardo-del-castillo-no-figura-como-militante-del-mas-pero-eso-no-le-impide-ser-su-candidato/,"Eduardo del Castillo no figura como militante del MAS, pero eso no le impide ser su candidato",Engañoso,Media
948,boliviaverifica.bo,https://boliviaverifica.bo/elecciones-edgar-uriona-no-anuncio-que-le-retira-su-apoyo-a-jaime-dunn/,Elecciones: Edgar Uriona no anunció que le retira su apoyo a Jaime Dunn,Engañoso,Media
949,boliviaverifica.bo,https://boliviaverifica.bo/audio-de-moldiz-que-anuncia-el-retiro-de-la-candidatura-de-andronico-es-pasado/,Audio de Moldiz que anuncia el retiro de la candidatura de Andrónico es pasado,Engañoso,Media
950,boliviaverifica.bo,https://boliviaverifica.bo/l-del-tse-gustavo-avila-si-dijo-que-se-permitira-tomar-fotografias-a-las-actas-electorales-no-al-voto/,"El vocal del TSE Gustavo Ávila sí dijo que se permitirá tomar fotografías a las actas electorales, no al voto",Engañoso,Media
951,boliviaverifica.bo,https://boliviaverifica.bo/doria-medina-hablo-de-los-derechos-civiles-de-personas-lgbt-no-planteo-cambios-en-la-familia/,"Doria Medina habló de los derechos civiles de personas LGBT, no planteó cambios en la familia",Engañoso,Media
952,boliviaverifica.bo,https://boliviaverifica.bo/la-publicacion-de-erbol-sobre-la-postulacion-de-ericka-brockmann-como-vocal-del-tse-es-de-2019/,La publicación de Erbol sobre la postulación de Ericka Brockmann como vocal del TSE es de 2019,Engañoso,Media
953,boliviaverifica.bo,https://boliviaverifica.bo/jaime-dunn-no-obtuvo-874-votos-en-la-encuesta-de-el-bunker/,Jaime Dunn no obtuvo 874 votos en la encuesta de El Bunker,Engañoso,Media
954,boliviaverifica.bo,https://boliviaverifica.bo/tergiversan-declaraciones-de-evo-morales-sobre-el-movimiento-al-socialismo/,Tergiversan declaraciones de Evo Morales sobre el Movimiento Al Socialismo,Engañoso,Media
955,boliviaverifica.bo,https://boliviaverifica.bo/no-es-preciso-decir-que-las-renuncias-al-mas-son-masivas-ya-que-no-representan-ni-el-1-del-total/,"No es preciso decir que las renuncias al MAS son masivas, ya que no representan ni el 1% del total",Engañoso,Media
956,boliviaverifica.bo,https://boliviaverifica.bo/claure-anuncio-que-retirara-sus-inversiones-de-bolivia-si-el-mas-gana-las-elecciones-no-vinculo-esta-decision-al-litio/,Claure anunció que retirará sus inversiones de Bolivia si el MAS gana las elecciones; no vinculó esta decisión al litio,Engañoso,Media
957,boliviaverifica.bo,https://boliviaverifica.bo/el-presidente-luis-arce-no-anuncio-un-binomio-con-andronico-rodriguez-para-las-elecciones/,El presidente Luis Arce no anunció un binomio con Andrónico Rodríguez para las elecciones,Engañoso,Media
958,boliviaverifica.bo,https://boliviaverifica.bo/la-orden-de-aprehension-contra-evo-morales-que-circula-en-whapsapp-es-de-2019/,La orden de aprehensión contra Evo Morales que circula en WhapsApp es de 2019,Engañoso,Media
