id_registro,fuente_verificadora,url_origen,texto_crudo,categoria_original,label
223,boliviaverifica.bo,https://boliviaverifica.bo/el-candidato-presidencial-jorge-tuto-quiroga-no-lleva-mas-de-30-anos-en-el-sector-publico/,El candidato presidencial Jorge Tuto Quiroga no lleva más de 30 años en el sector público,Falso,Alta
224,boliviaverifica.bo,https://boliviaverifica.bo/el-presidente-javier-milei-no-envio-un-mensaje-a-los-bolivianos-a-dias-de-las-elecciones/,El presidente Javier Milei no envió un mensaje a los bolivianos a días de las elecciones,Falso,Alta
225,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-la-incidencia-de-la-pobreza-en-bolivia-bordee-el-75-como-afirmo-medrano/,Es falso que la incidencia de la pobreza en Bolivia bordee el 75% como afirmó Medrano,Falso,Alta
226,boliviaverifica.bo,https://boliviaverifica.bo/la-foto-que-muestra-a-jorge-tuto-quiroga-junto-a-jeffrey-epstein-es-un-montaje/,La foto que muestra a Jorge Tuto Quiroga junto a Jeffrey Epstein es un montaje,Falso,Alta
227,boliviaverifica.bo,https://boliviaverifica.bo/encuesta-en-facebook-que-promueve-el-voto-nulo-no-esta-autorizada-ni-regulada-por-el-tse/,Encuesta en Facebook que promueve el voto nulo no esta autorizada ni regulada por el TSE,Falso,Alta
228,boliviaverifica.bo,https://boliviaverifica.bo/elecciones-video-que-alerta-sobre-un-lapicero-que-se-borra-con-fuego-es-de-mexico/,Elecciones: video que alerta sobre un lapicero que se borra con fuego es de México,Falso,Alta
229,boliviaverifica.bo,https://boliviaverifica.bo/doria-medina-y-reyes-villa-dieron-2-datos-incorrectos-sobre-el-litio-chileno-en-el-debate-presidencial-de-unitel/,Doria Medina y Reyes Villa dieron 2 datos incorrectos sobre el litio chileno en el debate presidencial de Unitel,Falso,Alta
230,boliviaverifica.bo,https://boliviaverifica.bo/radio-kawsachun-coca-vuelve-a-difundir-encuestas-falsas/,Radio Kawsachun Coca vuelve a difundir encuestas falsas,Falso,Alta
231,boliviaverifica.bo,https://boliviaverifica.bo/no-hay-evidencia-de-un-acuerdo-para-que-dunn-sea-ministro-de-doria-medina-si-la-alianza-unidad-gana-las-elecciones/,No hay evidencia de un acuerdo para que Dunn sea ministro de Doria Medina si la Alianza Unidad gana las elecciones,Falso,Alta
232,boliviaverifica.bo,https://boliviaverifica.bo/no-es-oficial-encuesta-que-posiciona-a-evo-morales-en-primer-lugar-no-tiene-aval-del-tse/,No es oficial: Encuesta que posiciona a Evo Morales en primer lugar no tiene aval del TSE,Falso,Alta
233,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-eva-copa-haya-dicho-que-financia-su-campana-con-sus-ahorros/,Es falso que Eva Copa haya dicho que financia su campaña con sus ahorros,Falso,Alta
234,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-se-deba-presentar-el-carnet-digitalizado-para-votar-en-las-elecciones-del-17-de-agosto/,Es falso que se deba presentar el carnet digitalizado para votar en las elecciones del 17 de agosto,Falso,Alta
235,boliviaverifica.bo,https://boliviaverifica.bo/no-hubo-filtracion-de-los-resultados-de-la-segunda-encuesta-de-unitel-jorge-quiroga-no-lidera-la-intencion-de-voto/,No hubo filtración de los resultados de la segunda encuesta de Unitel; Jorge Quiroga no lidera la intención de voto,Falso,Alta
236,boliviaverifica.bo,https://boliviaverifica.bo/desmienten-a-andronico-autoridades-chilenas-niegan-haber-ofrecido-el-puerto-de-tocopilla/,Desmienten a Andrónico: Autoridades chilenas niegan haber ofrecido el puerto de Tocopilla,Falso,Alta
237,boliviaverifica.bo,https://boliviaverifica.bo/la-red-uno-no-le-corto-el-microfono-a-manfred-reyes-villa-por-hablar-de-las-encuestas/,La Red Uno no le cortó el micrófono a Manfred Reyes Villa por hablar de las encuestas,Falso,Alta
238,boliviaverifica.bo,https://boliviaverifica.bo/sondeo-de-desempeno-en-el-debate-presidencial-atribuido-a-red-uno-es-falso/,Sondeo de desempeño en el debate presidencial atribuido a Red Uno es falso,Falso,Alta
239,boliviaverifica.bo,https://boliviaverifica.bo/el-tse-no-anuncio-la-habilitacion-de-jaime-dunn-como-candidato-presidencial/,El TSE no anunció la habilitación de Jaime Dunn como candidato presidencial,Falso,Alta
240,boliviaverifica.bo,https://boliviaverifica.bo/imagen-que-presenta-a-evo-morales-con-un-35-de-preferencia-electoral-no-corresponde-a-ninguna-encuesta-autorizada/,Imagen que presenta a Evo Morales con un 35% de preferencia electoral no corresponde a ninguna encuesta autorizada,Falso,Alta
241,boliviaverifica.bo,https://boliviaverifica.bo/usan-declaraciones-de-hassenteufel-para-fabricar-un-bulo-el-presidente-del-tse-no-dijo-que-doria-medina-pago-por-las-encuestas/,Usan declaraciones de Hassenteufel para fabricar un bulo; el presidente del TSE no dijo que Doria Medina pagó por las encuestas,Falso,Alta
242,boliviaverifica.bo,https://boliviaverifica.bo/manipulan-la-encuesta-de-unitel-para-incluir-a-dunn-pese-a-que-no-esta-habilitado/,Manipulan la encuesta de Unitel para incluir a Dunn pese a que no está habilitado,Falso,Alta
243,boliviaverifica.bo,https://boliviaverifica.bo/jaime-dunn-no-esta-habilitado-como-candidato-a-la-presidencia/,Jaime Dunn no está habilitado como candidato a la presidencia,Falso,Alta
244,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-no-elogio-el-trabajo-de-samuel-doria-medina/,Luis Arce no elogió el trabajo de Samuel Doria Medina,Falso,Alta
245,boliviaverifica.bo,https://boliviaverifica.bo/audio-en-el-que-samuel-doria-medina-dice-que-le-piden-medio-millon-para-manipular-encuestas-es-falso/,Audio en el que Samuel Doria Medina dice que le piden medio millón para manipular encuestas es falso,Falso,Alta
246,boliviaverifica.bo,https://boliviaverifica.bo/reflota-un-audio-falso-de-2021-sobre-manipulacion-del-sistema-de-computo-del-tse/,Reflota un audio falso de 2021 sobre manipulación del sistema de cómputo del TSE,Falso,Alta
247,boliviaverifica.bo,https://boliviaverifica.bo/felicitacion-de-nayib-bukele-a-jaime-dunn-fue-creada-con-ia/,Felicitación de Nayib Bukele a Jaime Dunn fue creada con IA,Falso,Alta
248,boliviaverifica.bo,https://boliviaverifica.bo/andronico-rodriguez-no-dijo-que-ira-a-una-segunda-vuelta-electoral-con-manfred-reyes-villa/,Andrónico Rodríguez no dijo que irá a una segunda vuelta electoral con Manfred Reyes Villa,Falso,Alta
249,boliviaverifica.bo,https://boliviaverifica.bo/no-este-video-que-denuncia-a-samuel-doria-medina-por-pagar-encuestas-no-le-pertenece-a-univision/,"No, este video que denuncia a Samuel Doria Medina por pagar encuestas no le pertenece a Univisión",Falso,Alta
250,boliviaverifica.bo,https://boliviaverifica.bo/deepfakes-en-la-campana-electoral-videos-falsos-promocionan-a-candidatos/,Deepfakes en la campaña electoral: videos falsos promocionan a candidatos,Falso,Alta
251,boliviaverifica.bo,https://boliviaverifica.bo/encuesta-que-favorece-a-jaime-dunn-no-tiene-ficha-tecnica-ni-aval-del-tse/,Encuesta que favorece a Jaime Dunn no tiene ficha técnica ni aval del TSE,Falso,Alta
252,boliviaverifica.bo,https://boliviaverifica.bo/las-autoridades-electas-no-estan-obligadas-a-renunciar-para-postular-a-las-elecciones/,Las autoridades electas no están obligadas a renunciar para postular a las elecciones,Falso,Alta
253,boliviaverifica.bo,https://boliviaverifica.bo/encuesta-de-el-deber-no-posiciona-a-jaime-dunn-como-primero-en-la-intencion-voto/,Encuesta de El Deber no posiciona a Jaime Dunn como primero en la intención voto,Falso,Alta
254,boliviaverifica.bo,https://boliviaverifica.bo/evo-pueblo-no-figura-en-la-papeleta-oficial-de-las-elecciones-2025/,Evo Pueblo no figura en la papeleta oficial de las elecciones 2025,Falso,Alta
255,boliviaverifica.bo,https://boliviaverifica.bo/evo-morales-no-esta-habilitado-para-las-elecciones-2025-como-se-asegura-en-tiktok/,Evo Morales no está habilitado para las elecciones 2025 como se asegura en TikTok,Falso,Alta
256,boliviaverifica.bo,https://boliviaverifica.bo/sin-acuerdo-formal-evo-morales-aun-no-oficializo-su-candidatura-con-ucs/,Sin acuerdo formal: Evo Morales aún no oficializó su candidatura con UCS,Falso,Alta
257,boliviaverifica.bo,https://boliviaverifica.bo/rubrum-no-realizo-esta-encuesta-que-refiere-un-empate-tecnico-entre-manfred-reyes-villa-y-andronico-rodriguez/,Rubrum no realizó esta encuesta que refiere un “empate técnico” entre Manfred Reyes Villa y Andrónico Rodríguez,Falso,Alta
258,boliviaverifica.bo,https://boliviaverifica.bo/la-exesposa-de-jorge-tuto-quiroga-no-fue-entrevistada-en-un-podcast-mexicano/,La exesposa de Jorge Tuto Quiroga no fue entrevistada en un pódcast mexicano,Falso,Alta
259,boliviaverifica.bo,https://boliviaverifica.bo/el-diputado-gualberto-arispe-difundio-una-portada-falsa-sobre-los-conflictos-en-llallagua/,El diputado Gualberto Arispe difundió una portada falsa sobre los conflictos en Llallagua,Falso,Alta
260,boliviaverifica.bo,https://boliviaverifica.bo/el-comandante-general-de-la-policia-no-renuncio-a-su-cargo/,El Comandante General de la Policía no renunció a su cargo,Falso,Alta
261,boliviaverifica.bo,https://boliviaverifica.bo/radio-mamore-difunde-un-video-antiguo-y-de-otro-pais-como-si-se-tratara-de-bolivia/,Radio Mamoré difunde un video antiguo y de otro país como si se tratara de Bolivia,Falso,Alta
262,boliviaverifica.bo,https://boliviaverifica.bo/rodrigo-paz-y-edman-lara-siguen-en-carrera-electoral-y-el-pdc-va-al-sorteo-de-ubicacion-en-la-papeleta/,Rodrigo Paz y Edman Lara siguen en carrera electoral y el PDC va al sorteo de ubicación en la papeleta,Falso,Alta
263,boliviaverifica.bo,https://boliviaverifica.bo/comando-general-del-ejercito-no-se-pronuncio-en-contra-del-gobierno-de-luis-arce/,Comando General del Ejército no se pronunció en contra del gobierno de Luis Arce,Falso,Alta
264,boliviaverifica.bo,https://boliviaverifica.bo/diputado-hector-arce-no-anuncio-su-participacion-en-una-lucha-armada/,Diputado Héctor Arce no anunció su participación en una lucha armada,Falso,Alta
265,boliviaverifica.bo,https://boliviaverifica.bo/enrique-mamani-niega-haber-amenazado-a-vocales-del-tse-pero-existe-un-video-que-prueba-lo-contrario/,"Enrique Mamani niega haber amenazado a vocales del TSE, pero existe un video que prueba lo contrario",Falso,Alta
266,boliviaverifica.bo,https://boliviaverifica.bo/samuel-doria-medina-no-pago-la-fianza-de-arturo-murillo-ni-fue-investigado-por-lavado-de-dinero/,Samuel Doria Medina no pagó la fianza de Arturo Murillo ni fue investigado por lavado de dinero,Falso,Alta
267,boliviaverifica.bo,https://boliviaverifica.bo/red-uno-no-esta-elaborando-encuestas-mediante-formularios-de-google/,Red Uno no está elaborando encuestas mediante formularios de Google,Falso,Alta
268,boliviaverifica.bo,https://boliviaverifica.bo/resultados-de-intencion-de-voto-presentados-por-infobol-son-falsos/,Resultados de intención de voto presentados por Infobol son falsos,Falso,Alta
269,boliviaverifica.bo,https://boliviaverifica.bo/la-red-uno-no-realiza-encuestas-de-intencion-de-voto-via-whatsapp/,La Red Uno no realiza encuestas de intención de voto vía WhatsApp,Falso,Alta
270,boliviaverifica.bo,https://boliviaverifica.bo/no-es-verdad-que-evo-morales-y-luis-arce-vayan-juntos-como-candidatos-del-mas/,No es verdad que Evo Morales y Luis Arce vayan juntos como candidatos del MAS,Falso,Alta
271,boliviaverifica.bo,https://boliviaverifica.bo/no-hay-anuncio-oficial-de-que-andronico-rodriguez-sea-candidato-por-morena-junto-a-jorge-richter/,No hay anuncio oficial de que Andrónico Rodríguez sea candidato por Morena junto a Jorge Richter,Falso,Alta
272,boliviaverifica.bo,https://boliviaverifica.bo/andronico-rodriguez-no-renuncio-a-su-candidatura-a-la-presidencia-por-la-alianza-popular/,Andrónico Rodríguez no renunció a su candidatura a la presidencia por la Alianza Popular,Falso,Alta
273,boliviaverifica.bo,https://boliviaverifica.bo/la-encuesta-de-intencion-de-voto-difundida-por-cqc-noticias-no-es-oficial-y-no-tiene-ficha-tecnica/,La encuesta de intención de voto difundida por CQC Noticias no es oficial y no tiene ficha técnica,Falso,Alta
274,boliviaverifica.bo,https://boliviaverifica.bo/bolivia-opina-no-esta-entre-las-empresas-registradas-para-realizar-estudios-de-opinion/,Bolivia Opina no está entre las empresas registradas para realizar estudios de opinión,Falso,Alta
275,boliviaverifica.bo,https://boliviaverifica.bo/el-tcp-no-emitio-una-resolucion-que-impide-la-postulacion-de-andronico/,El TCP no emitió una resolución que impide la postulación de Andrónico,Falso,Alta
276,boliviaverifica.bo,https://boliviaverifica.bo/eva-copa-y-jorge-richter-se-mantienen-como-candidatos-por-morena/,Eva Copa y Jorge Richter se mantienen como candidatos por Morena,Falso,Alta
277,boliviaverifica.bo,https://boliviaverifica.bo/luciana-campero-no-renuncio-a-la-alianza-libre/,Luciana Campero no renunció a la alianza Libre,Falso,Alta
278,boliviaverifica.bo,https://boliviaverifica.bo/jorge-richter-no-renuncio-se-mantiene-como-candidato-a-la-vicepresidencia-por-morena/,"Jorge Richter no renunció, se mantiene como candidato a la vicepresidencia por Morena",Falso,Alta
279,boliviaverifica.bo,https://boliviaverifica.bo/captura-consulting-y-red-uno-no-publicaron-esta-encuesta-que-da-como-favorito-a-jorge-quiroga/,Captura Consulting y Red Uno no publicaron esta encuesta que da como favorito a Jorge Quiroga,Falso,Alta
280,boliviaverifica.bo,https://boliviaverifica.bo/el-binomio-morales-alanoca-no-fue-inscrito-en-el-sistema-informatico-de-candidaturas-del-tse/,El binomio Morales – Alanoca no fue inscrito en el sistema informático de candidaturas del TSE,Falso,Alta
281,boliviaverifica.bo,https://boliviaverifica.bo/no-es-verdad-que-36-millones-de-personas-participaron-en-la-marcha-que-respaldaba-la-inscripcion-de-morales-como-candidato/,"No es verdad que 3,6 millones de personas participaron en la marcha que respaldaba la inscripción de Morales como candidato",Falso,Alta
282,boliviaverifica.bo,https://boliviaverifica.bo/andronico-rodriguez-no-fue-inscrito-como-candidato-de-ucs/,Andrónico Rodríguez no fue inscrito como candidato de UCS,Falso,Alta
283,boliviaverifica.bo,https://boliviaverifica.bo/evo-morales-no-declino-su-candidatura-durante-una-conferencia-de-prensa/,Evo Morales no declinó su candidatura durante una conferencia de prensa,Falso,Alta
284,boliviaverifica.bo,https://boliviaverifica.bo/esta-lista-de-candidatos-a-la-asamblea-legislativa-por-parte-de-sumate-no-es-la-oficial/,Esta lista de candidatos a la Asamblea Legislativa por parte de Súmate no es la oficial,Falso,Alta
285,boliviaverifica.bo,https://boliviaverifica.bo/yango-la-app-gerentada-por-el-precandidato-de-libre-no-expulso-del-servicio-a-burger-king-de-doria-medina/,"Yango, la App gerentada por el precandidato de Libre, no expulsó del servicio a Burger King, de Doria Medina",Falso,Alta
286,boliviaverifica.bo,https://boliviaverifica.bo/el-presidente-del-tse-no-se-pronuncio-sobre-la-sentencia-del-tcp-que-ratifica-que-la-reeleccion-indefinida-es-inconstitucional/,El presidente del TSE no se pronunció sobre la sentencia del TCP que ratifica que la reelección indefinida es inconstitucional,Falso,Alta
287,boliviaverifica.bo,https://boliviaverifica.bo/doria-medina-no-anuncio-a-la-tiktoker-layme-como-su-candidata-a-la-vicepresidencia/,Doria Medina no anunció a la tiktoker Layme como su candidata a la vicepresidencia,Falso,Alta
288,boliviaverifica.bo,https://boliviaverifica.bo/andronico-rodriguez-y-su-familia-no-fueron-expulsados-del-tropico-de-cochabamba/,Andrónico Rodríguez y su familia no fueron expulsados del Trópico de Cochabamba,Falso,Alta
289,boliviaverifica.bo,https://boliviaverifica.bo/los-audios-con-los-que-se-acusa-a-la-diputada-veronica-challco-de-cobrar-coimas-fueron-generados-con-inteligencia-artificial/,Los audios con los que se acusa a la diputada Verónica Challco de cobrar coimas fueron generados con inteligencia artificial,Falso,Alta
290,boliviaverifica.bo,https://boliviaverifica.bo/almagro-no-dijo-que-bolivia-enfrentara-duras-sanciones-si-arce-suspende-las-elecciones-para-autoprorrogarse/,Almagro no dijo que Bolivia enfrentará “duras sanciones” si Arce suspende las elecciones “para autoprorrogarse”,Falso,Alta
291,boliviaverifica.bo,https://boliviaverifica.bo/jorge-quiroga-no-busca-a-un-tiktoker-como-su-candidato-a-la-vicepresidencia/,Jorge Quiroga no busca a un tiktoker como su candidato a la vicepresidencia,Falso,Alta
292,boliviaverifica.bo,https://boliviaverifica.bo/doria-medina-no-dijo-que-invitara-al-hijo-de-camacho-para-conformar-su-binomio/,Doria Medina no dijo que invitará al hijo de Camacho para conformar su binomio,Falso,Alta
293,boliviaverifica.bo,https://boliviaverifica.bo/encuesta-presentada-por-atlas-electoral-no-tiene-validez-tecnica-ni-legal/,Encuesta presentada por Atlas Electoral no tiene validez técnica ni legal,Falso,Alta
294,boliviaverifica.bo,https://boliviaverifica.bo/no-es-real-que-en-chapare-y-yapacani-se-elige-un-diputado-con-300-votos/,No es real que en Chapare y Yapacaní se elige un diputado con 300 votos,Falso,Alta
295,boliviaverifica.bo,https://boliviaverifica.bo/el-tse-no-elaboro-ni-difundio-una-encuesta-de-intencion-de-voto-que-favorece-a-jorge-quiroga-2/,El TSE no elaboró ni difundió una encuesta de intención de voto que favorece a Jorge Quiroga,Falso,Alta
296,boliviaverifica.bo,https://boliviaverifica.bo/el-bunker-no-denuncio-que-reyes-villa-uso-bots-desde-la-alcaldia-de-cochabamba-para-manipular-las-primarias-digitales/,El Bunker no denunció que Reyes Villa usó bots desde la Alcaldía de Cochabamba para manipular las “primarias digitales”,Falso,Alta
297,boliviaverifica.bo,https://boliviaverifica.bo/usan-la-imagen-de-jaime-dunn-y-el-deber-para-promocionar-un-sitio-de-inversiones-no-confiable/,Usan la imagen de Jaime Dunn y El Deber para promocionar un sitio de inversiones no confiable,Falso,Alta
298,boliviaverifica.bo,https://boliviaverifica.bo/jhonny-fernandez-no-nombro-a-evo-morales-como-su-candidato-por-ucs/,Jhonny Fernández no nombró a Evo Morales como su candidato por UCS,Falso,Alta
299,boliviaverifica.bo,https://boliviaverifica.bo/el-mnr-no-anuncio-a-evo-morales-como-su-candidato/,El MNR no anunció a Evo Morales como su candidato,Falso,Alta
300,boliviaverifica.bo,https://boliviaverifica.bo/el-gobierno-no-anuncio-la-postergacion-de-las-elecciones-presidenciales-por-una-crisis-social-y-energetica/,El Gobierno no anunció la postergación de las elecciones presidenciales por una “crisis social y energética”,Falso,Alta
301,boliviaverifica.bo,https://boliviaverifica.bo/el-vocal-tahuichi-no-fue-proclamado-ni-juro-como-candidato-a-la-vicepresidencia-por-la-organizacion-evo-pueblo/,El vocal Tahuichi no fue proclamado ni juró como candidato a la vicepresidencia por la organización “Evo Pueblo”,Falso,Alta
302,boliviaverifica.bo,https://boliviaverifica.bo/las-elecciones-generales-no-fueron-postergadas-como-alerto-un-periodista/,"Las elecciones generales no fueron postergadas, como alertó un periodista",Falso,Alta
303,boliviaverifica.bo,https://boliviaverifica.bo/reunion-de-la-organizacion-evo-pueblo-no-determino-que-andronico-sea-el-candidato-a-vicepresidente/,Reunión de la organización Evo Pueblo no determinó que Andrónico sea el candidato a vicepresidente,Falso,Alta
304,boliviaverifica.bo,https://boliviaverifica.bo/luisa-gonzales-no-fue-declarada-como-ganadora-de-las-elecciones-en-ecuador/,Luisa Gonzáles no fue declarada como ganadora de las elecciones en Ecuador,Falso,Alta
305,boliviaverifica.bo,https://boliviaverifica.bo/unitel-no-difundio-este-arte-ni-evo-declaro-que-esta-convencido-de-ganar-con-el-80-de-apoyo-electoral/,Unitel no difundió este arte ni Evo declaró que está convencido de ganar con el 80% de apoyo electoral,Falso,Alta
306,boliviaverifica.bo,https://boliviaverifica.bo/audio-atribuido-a-doria-medina-sobre-coimas-fue-creado-con-inteligencia-artificial/,Audio atribuido a Doria Medina sobre coimas fue creado con inteligencia artificial,Falso,Alta
307,boliviaverifica.bo,https://boliviaverifica.bo/encuesta-de-intencion-de-voto-compartida-por-gary-prado-es-falsa/,Encuesta de intención de voto compartida por Gary Prado es falsa,Falso,Alta
308,boliviaverifica.bo,https://boliviaverifica.bo/este-perfil-en-instagram-no-le-pertenece-al-presidente-del-tse-oscar-hassenteufel/,Este perfil en Instagram no le pertenece al presidente del TSE Oscar Hassenteufel,Falso,Alta
309,boliviaverifica.bo,https://boliviaverifica.bo/renuncia-de-militantes-no-pone-en-riesgo-personeria-del-mas/,Renuncia de militantes no pone en riesgo personería del MAS,Falso,Alta
310,boliviaverifica.bo,https://boliviaverifica.bo/el-vocal-tahuichi-no-declaro-que-la-renuncia-de-militantes-del-mas-es-un-acto-antidemocratico/,El vocal Tahuichi no declaró que la renuncia de militantes del MAS es un acto antidemocrático,Falso,Alta
311,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-no-anuncio-un-binomio-con-mario-cronenbold-por-el-mas/,Luis Arce no anunció un binomio con Mario Cronenbold por el MAS,Falso,Alta
312,boliviaverifica.bo,https://boliviaverifica.bo/encuesta-que-indica-que-manfred-reyes-villa-lidera-la-intencion-de-corrupcion-es-falsa/,Encuesta que indica que Manfred Reyes Villa lidera la “intención de corrupción” es falsa,Falso,Alta
313,boliviaverifica.bo,https://boliviaverifica.bo/reynaldo-ezequiel-acuso-de-violencia-de-genero-al-hijo-de-manfred-reyes-con-material-manipulado/,Reynaldo Ezequiel acusó de violencia de género al hijo de Manfred Reyes con material manipulado,Falso,Alta
314,boliviaverifica.bo,https://boliviaverifica.bo/manfred-reyes-villa-no-presento-a-carol-ilievski-como-su-binomio-para-las-elecciones-generales/,Manfred Reyes Villa no presentó a Carol Ilievski como su binomio para las elecciones generales,Falso,Alta
315,boliviaverifica.bo,https://boliviaverifica.bo/este-no-es-el-calendario-oficial-de-las-elecciones-presidenciales-la-sala-plena-del-tse-aun-lo-revisa/,Este no es el calendario oficial de las elecciones presidenciales; la Sala Plena del TSE aún lo revisa,Falso,Alta
316,boliviaverifica.bo,https://boliviaverifica.bo/comunicado-que-informa-la-inhabilitacion-de-los-candidatos-martinez-castillo-y-canedo-es-falso/,"Comunicado que informa la inhabilitación de los candidatos Martínez, Castillo y Canedo es falso",Falso,Alta
317,boliviaverifica.bo,https://boliviaverifica.bo/el-tse-no-inhabilito-a-2-candidatos-en-las-ultimas-horas-el-video-donde-el-vocal-tahuichi-habla-al-respecto-fue-creado-con-ia/,El TSE no inhabilitó a 2 candidatos en las últimas horas; el video donde el vocal Tahuichi habla al respecto fue creado con IA,Falso,Alta
318,boliviaverifica.bo,https://boliviaverifica.bo/el-comunicado-del-tse-que-inhabilita-a-un-candidato-a-las-elecciones-judiciales-es-falso/,El comunicado del TSE que inhabilita a un candidato a las elecciones judiciales es falso,Falso,Alta
319,boliviaverifica.bo,https://boliviaverifica.bo/las-elecciones-judiciales-no-se-postergaron-para-el-29-de-diciembre/,Las elecciones judiciales no se postergaron para el 29 de diciembre,Falso,Alta
320,boliviaverifica.bo,https://boliviaverifica.bo/encuestas-ocd-bolivia-no-es-una-cuenta-manejada-por-la-alianza-observacion-ciudadana-de-la-democracia/,“Encuestas OCD Bolivia” no es una cuenta manejada por la alianza Observación Ciudadana de la Democracia,Falso,Alta
321,boliviaverifica.bo,https://boliviaverifica.bo/elecciones-judiciales-esta-encuesta-no-fue-elaborada-por-jubileo-ni-la-ocd/,Elecciones Judiciales: esta encuesta no fue elaborada por Jubileo ni la OCD,Falso,Alta
322,boliviaverifica.bo,https://boliviaverifica.bo/evo-morales-no-acuso-a-andronico-rodriguez-de-ser-traicionero-y-prebendalista/,Evo Morales no acusó a Andrónico Rodríguez de ser traicionero y prebendalista,Falso,Alta
323,boliviaverifica.bo,https://boliviaverifica.bo/fundacion-jubileo-y-ocd-no-realizaron-esta-encuesta-sobre-las-elecciones-judiciales/,Fundación Jubileo y OCD no realizaron esta encuesta sobre las elecciones judiciales,Falso,Alta
324,boliviaverifica.bo,https://boliviaverifica.bo/juan-ramon-quintana-no-dijo-que-andronico-rodriguez-sera-candidato-por-el-movimiento-tercer-sistema/,Juan Ramón Quintana no dijo que Andrónico Rodríguez será candidato por el Movimiento Tercer Sistema,Falso,Alta
325,boliviaverifica.bo,https://boliviaverifica.bo/informate-y-decide-bolivia-no-es-una-cuenta-oficial-del-organo-electoral-plurinacional/,Infórmate y Decide Bolivia no es una cuenta oficial del Órgano Electoral Plurinacional,Falso,Alta
326,boliviaverifica.bo,https://boliviaverifica.bo/este-video-no-prueba-un-fraude-electoral-en-estados-unidos/,Este video no prueba un fraude electoral en Estados Unidos,Falso,Alta
327,boliviaverifica.bo,https://boliviaverifica.bo/elecciones-en-estados-unidos-donald-trump-no-anuncio-que-prohibira-los-videojuegos/,Elecciones en Estados Unidos: Donald Trump no anunció que prohibirá los videojuegos,Falso,Alta
328,boliviaverifica.bo,https://boliviaverifica.bo/el-deber-no-publico-esta-encuesta-sobre-las-elecciones-judiciales/,El Deber no publicó esta encuesta sobre las elecciones judiciales,Falso,Alta
329,boliviaverifica.bo,https://boliviaverifica.bo/cuidado-esta-encuesta-sobre-las-judiciales-no-es-legal-ni-le-pertenece-a-la-iniciativa-tu-voto-cuenta/,¡Cuidado! Esta encuesta sobre las judiciales no es legal ni le pertenece a la iniciativa “Tu voto cuenta”,Falso,Alta
330,boliviaverifica.bo,https://boliviaverifica.bo/tiktok-unitel-beni-bo-no-es-una-cuenta-oficial-del-medio-televisivo/,TikTok: Unitel.beni.bo no es una cuenta oficial del medio televisivo,Falso,Alta
331,boliviaverifica.bo,https://boliviaverifica.bo/esta-frase-sobre-las-ninas-en-el-tropico-no-es-de-evo-morales/,Esta frase sobre las niñas en el Trópico no es de Evo Morales,Falso,Alta
332,boliviaverifica.bo,https://boliviaverifica.bo/jubileo-no-publico-una-encuesta-sobre-las-elecciones-judiciales/,Jubileo no publicó una encuesta sobre las elecciones judiciales,Falso,Alta
333,boliviaverifica.bo,https://boliviaverifica.bo/maria-corina-machado-nunca-dijo-que-la-oposicion-venezolana-solo-obtuvo-4-millones-de-votos/,María Corina Machado nunca dijo que la oposición venezolana solo obtuvo 4 millones de votos,Falso,Alta
334,boliviaverifica.bo,https://boliviaverifica.bo/el-vicepresidente-choquehuanca-no-pidio-que-se-adelanten-las-elecciones/,El vicepresidente Choquehuanca no pidió que se adelanten las elecciones,Falso,Alta
335,boliviaverifica.bo,https://boliviaverifica.bo/esta-encuesta-de-intencion-de-voto-no-fue-realizada-por-la-agencia-colombiana-datexco/,Esta encuesta de intención de voto no fue realizada por la agencia colombiana Datexco,Falso,Alta
336,boliviaverifica.bo,https://boliviaverifica.bo/esta-encuesta-de-intencion-de-voto-no-fue-realizada-por-la-universidad-mayor-de-san-simon/,Esta encuesta de intención de voto no fue realizada por la Universidad Mayor de San Simón,Falso,Alta
337,boliviaverifica.bo,https://boliviaverifica.bo/la-encuesta-difundida-por-tactic-consulting-no-tiene-aval-del-tse/,La encuesta difundida por Tactic Consulting no tiene aval del TSE,Falso,Alta
338,boliviaverifica.bo,https://boliviaverifica.bo/el-empadronamiento-es-solo-hasta-el-30-de-agosto-en-todo-el-territorio-nacional/,El empadronamiento electoral biométrico es solo hasta el 30 de agosto en todo el territorio nacional,Falso,Alta
339,boliviaverifica.bo,https://boliviaverifica.bo/la-empresa-excle-no-fue-contratada-por-el-tse-para-el-empadronamiento-como-denuncio-la-senadora-gallo/,"La empresa ExClé no fue contratada por el TSE para el empadronamiento, como denunció la senadora Gallo",Falso,Alta
340,boliviaverifica.bo,https://boliviaverifica.bo/helicopteros-militares-no-arribaron-a-colombia-tras-elecciones-en-venezuela/,Helicópteros militares no arribaron a Colombia tras elecciones en Venezuela,Falso,Alta
341,boliviaverifica.bo,https://boliviaverifica.bo/telesur-publico-una-grafica-con-resultados-de-las-elecciones-de-venezuela-que-suman-un-total-de-132/,Telesur publicó una gráfica con resultados de las elecciones de Venezuela que suman un total de 132%,Falso,Alta
