id_registro,fecha_publicacion,fuente_verificadora,url_origen,texto_crudo,categoria_original
120,,chequeabolivia.bo,https://chequeabolivia.bo/falso-encuesta-en-boca-de-urna-que-gano-reyes-villa-es-de-instituciones-extranjeras-y-no,Falso: Encuesta en boca de urna que “ganó” Reyes Villa es de instituciones extranjeras y no autorizadas por el TSE,Falso
121,,chequeabolivia.bo,https://chequeabolivia.bo/falso-tuto-quiroga-no-dijo-que-eliminaria-la-salud-publica-la-educacion-publica-y-los-bonos-0,"Falso: Tuto Quiroga no dijo que eliminaría la salud pública, la educación pública y los bonos",Falso
122,,chequeabolivia.bo,https://chequeabolivia.bo/circula-un-video-falso-sobre-la-supuesta-anulacion-de-elecciones-en-bolivia,Circula un video falso sobre la supuesta anulación de elecciones en Bolivia,Falso
123,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-presentadores-de-bolivision-promueven-el-voto-nulo,Es falso que presentadores de Bolivisión promueven el voto nulo,Falso
124,,chequeabolivia.bo,https://chequeabolivia.bo/falso-el-voto-nulo-no-gano-en-japon,Falso: el voto nulo no ganó en Japón,Falso
125,,chequeabolivia.bo,https://chequeabolivia.bo/video-que-muestra-lapiceros-que-se-borran-y-lo-vincula-las-elecciones-en-bolivia-es-de-mexico,Video que muestra lapiceros que se borran y lo vincula a las elecciones en Bolivia es de México,Falso
126,,chequeabolivia.bo,https://chequeabolivia.bo/audio-que-denuncia-hackeo-al-sistema-de-computo-del-tse-es-del-2021,Audio que denuncia “hackeo” al sistema de cómputo del TSE es del 2021,Falso
127,,chequeabolivia.bo,https://chequeabolivia.bo/papeletas-marcadas-favor-samuel-doria-medina-no-son-oficiales,Papeletas marcadas a favor Samuel Doria Medina no son oficiales,Falso
128,,chequeabolivia.bo,https://chequeabolivia.bo/falso-red-uno-no-publico-encuesta-en-la-que-gana-el-voto-nulo-con-mas-del-56-por-ciento,Falso: Red Uno no publicó encuesta en la que gana el voto nulo con más del 56 por ciento,Falso
129,,chequeabolivia.bo,https://chequeabolivia.bo/esta-imagen-no-muestra-una-delegacion-de-venezuela-que-llego-bolivia-para-un-fraude-electoral,Esta imagen no muestra a una delegación de Venezuela que llegó a Bolivia para un “fraude electoral”,Falso
130,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-presidente-argentino-javier-milei-envio-un-mensaje-los-bolivianos-previo-las,Es falso que el presidente argentino Javier Milei envío un mensaje a los bolivianos previo a las elecciones generales 2025,Falso
131,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-idea-international-realizo-una-encuesta-que-posiciona-en-primer-lugar-andronico,Es falso que IDEA International realizó una encuesta que posiciona en primer lugar a Andrónico Rodriguez,Falso
132,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-voto-nulo-anule-las-elecciones-como-asegura-el-dirigente-marcelino-flores,Es falso que el voto nulo anule las elecciones como asegura el dirigente Marcelino Flores,Falso
133,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-de-bolivia-opina-que-posiciona-tuto-quiroga-vencedor-con-24-es-falsa,Encuesta de “Bolivia Opina” que posiciona a Tuto Quiroga vencedor con 24 % es falsa,Falso
134,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-encuesta-de-area-rural-de-ipsos-ciesmori-posicione-evo-morales-con-892,"Es falso que encuesta “de área rural” de Ipsos Ciesmori posicione a Evo Morales con 89,2%",Falso
135,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-la-tercera-encuesta-de-intencion-de-voto-de-unitel-vinculado-que-el-78-de-votos-nulos,Es falso que la tercera encuesta de intención de voto de UNITEL vinculado que el 78% de votos nulos corresponden a Evo Morales,Falso
136,,chequeabolivia.bo,https://chequeabolivia.bo/el-deber-no-informo-que-camacho-se-distancio-de-doria-medina-por-proponer-el-matrimonio-igualitario,El Deber no informó que Camacho se distanció de Doria Medina por proponer el matrimonio igualitario y la educación LGBTQ+,Falso
137,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-que-posiciona-al-voto-nulo-con-el-48-de-intencion-de-voto-no-tiene-validez,Encuesta que posiciona al voto nulo con el 48% de intención de voto no tiene validez,Falso
138,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-falso-que-cnn-confirmo-que-las-encuestas-de-unitel-y-red-uno-no-son-validas,Es falso que CNN confirmó que las encuestas de Unitel y Red Uno no son válidas,Falso
139,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-que-posiciona-evo-morales-como-favorito-con-421-es-falsa,"Encuesta que posiciona a Evo Morales como favorito con 42,1% es falsa",Falso
140,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-evo-morales-esta-habilitado-para-las-elecciones-generales-2025,Es falso que Evo Morales está habilitado para las elecciones generales 2025,Falso
141,,chequeabolivia.bo,https://chequeabolivia.bo/video-de-leonardo-loza-anunciando-bloqueos-en-el-pais-al-dia-siguiente-de-las-elecciones-es-falso,Video de Leonardo Loza anunciando bloqueos en el país al día siguiente de las elecciones es falso,Falso
142,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-falso-que-36-millones-de-venezolanos-fueron-convocados-para-venir-por-las-elecciones-como-alerta,"Es falso que 3.6 millones de venezolanos fueron convocados para venir por las elecciones, como alerta la analista Jimena Costa",Falso
143,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-falso-que-jaime-dunn-aseguro-que-tuto-quiroga-no-conseguira-su-apoyo-en-base-mentiras,Es falso que Jaime Dunn aseguró que Tuto Quiroga no conseguirá su apoyo “en base a mentiras”,Falso
144,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-evo-morales-lidera-las-encuestas-como-afirmo-la-diputada-gladys-quispe,"Es falso que Evo Morales lidera las encuestas, como afirmó la diputada Gladys Quispe",Falso
145,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-cnn-publico-una-encuesta-que-situe-andronico-rodriguez-y-manfred-reyes-villa-en-los,Es falso que CNN publicó una encuesta que sitúe a Andrónico Rodríguez y Manfred Reyes Villa en los primeros lugares,Falso
146,,chequeabolivia.bo,https://chequeabolivia.bo/red-uno-no-publico-que-eduardo-del-castillo-fue-el-ganador-del-primer-debate-presidencial,Red Uno no publicó que Eduardo del Castillo fue el ganador del primer debate presidencial,Falso
147,,chequeabolivia.bo,https://chequeabolivia.bo/la-encuesta-de-atlas-electoral-que-posiciona-evo-morales-con-457-es-falsa,"La encuesta de Atlas Electoral que posiciona a Evo Morales con 45,7% es falsa",Falso
148,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-valverde-no-dijo-que-los-votos-nulos-y-blancos-crecen-al-estar-ausente-evo-morales,Carlos Valverde no dijo que los votos nulos y blancos crecen al estar ausente Evo Morales,Falso
149,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-la-primera-encuesta-de-unitel-da-como-ganador-rodrigo-paz-con-331,"Es falso que la primera encuesta de Unitel da como ganador a Rodrigo Paz con 33,1%",Falso
150,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-jorge-tuto-quiroga-este-siendo-investigado-en-estados-unidos-por-financiamiento-ruso,Es falso que Jorge Tuto Quiroga esté siendo investigado en Estados Unidos por financiamiento ruso,Falso
151,,chequeabolivia.bo,https://chequeabolivia.bo/red-uno-no-publico-nota-afirmando-que-manfred-reyes-villa-dijo-que-su-modelo-economico-es-igual-al,Red Uno no publicó nota afirmando que Manfred Reyes Villa dijo que su modelo económico es igual al de Luis Arce,Falso
152,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-las-personas-que-no-tengan-el-carnet-nuevo-digitalizado-no-podran-votar-en-las,Es falso que las personas que no tengan el “carnet nuevo digitalizado” no podrán votar en las elecciones,Falso
153,,chequeabolivia.bo,https://chequeabolivia.bo/esta-encuesta-del-gobierno-que-da-como-ganador-andronico-rodriguez-es-falsa,Esta “encuesta del Gobierno” que da como ganador a Andrónico Rodríguez es falsa,Falso
154,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/red-uno-no-considero-como-ganador-del-debate-presidencial-jorge-tuto-quiroga,Red Uno no consideró como ganador del debate presidencial a Jorge “Tuto” Quiroga,Falso
155,,chequeabolivia.bo,https://chequeabolivia.bo/red-uno-no-realizo-una-encuesta-en-la-que-senalo-del-castillo-como-ganador-del-debate-presidencial,Red Uno no realizó una encuesta en la que señaló a Del Castillo como ‘ganador’ del debate presidencial,Falso
156,,chequeabolivia.bo,https://chequeabolivia.bo/luis-arce-no-califico-de-gran-economista-y-empresario-samuel-doria-medina,Luis Arce no calificó de “gran economista y empresario” a Samuel Doria Medina,Falso
157,,chequeabolivia.bo,https://chequeabolivia.bo/jaime-dunn-no-lidera-la-intencion-de-voto-en-la-encuesta-que-difundio-unitel,Jaime Dunn no lidera la intención de voto en la encuesta que difundió Unitel,Falso
158,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-que-posiciona-manfred-reyes-villa-como-ganador-para-las-elecciones-es-falsa,Encuesta que posiciona a Manfred Reyes Villa como ganador para las elecciones es falsa,Falso
159,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-verdad-que-samuel-doria-medina-afirmo-que-priorizara-la-produccion-agropecuaria-por-encima-del,Es verdad que Samuel Doria Medina afirmó que priorizará la producción agropecuaria por encima del medioambiente,Falso
160,,chequeabolivia.bo,https://chequeabolivia.bo/univision-no-publico-que-la-cia-investiga-samuel-doria-medina-por-pagar-encuestas-con-dinero,Univisión no publicó que la CIA investiga a Samuel Doria Medina por pagar encuestas con dinero “ilícito”,Falso
161,,chequeabolivia.bo,https://chequeabolivia.bo/el-presidente-del-tse-no-aseguro-que-las-encuestas-son-financiadas-por-samuel-doria-medina,El presidente del TSE no aseguró que las encuestas son financiadas por Samuel Doria Medina,Falso
162,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-falso-que-evo-morales-es-candidato-confirmado-en-la-papeleta-de-las-elecciones,Es falso que Evo Morales es candidato confirmado en la papeleta de las elecciones,Falso
163,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-que-posiciona-jaime-dunn-como-favorito-con-61-por-ciento-es-falsa,Encuesta que posiciona a Jaime Dunn como favorito con 61 por ciento es falsa,Falso
164,,chequeabolivia.bo,https://chequeabolivia.bo/exesposa-de-tuto-no-denuncio-agresiones-y-racismo-del-candidato-en-podcast-mexicano,Exesposa de Tuto no denunció agresiones y racismo del candidato en podcast mexicano,Falso
165,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-funcionarios-electos-deben-renunciar-tres-meses-antes-para-postular-en-las-elecciones,Es falso que funcionarios electos deben renunciar tres meses antes para postular en las elecciones,Falso
166,,chequeabolivia.bo,https://chequeabolivia.bo/falso-manfred-no-es-segundo-en-intencion-de-voto-segun-encuesta-mexicana,Falso: Manfred no es segundo en intención de voto según encuesta mexicana,Falso
167,,chequeabolivia.bo,https://chequeabolivia.bo/kaplex-no-es-candidato-la-vicepresidencia-junto-andronico,Kapléx no es candidato a la vicepresidencia junto a Andrónico,Falso
168,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-estos-resultados-sobre-la-encuesta-de-unitel-se-hayan-filtrado,Es falso que estos resultados sobre la encuesta de Unitel se hayan filtrado,Falso
169,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-jorge-richter-es-el-nuevo-candidato-vicepresidente-de-andronico-rodriguez,Es falso que Jorge Richter es el nuevo candidato a vicepresidente de Andrónico Rodríguez,Falso
170,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-que-da-como-favorito-evo-morales-con-35-por-ciento-es-falsa,Encuesta que da como favorito a Evo Morales con 35 por ciento es falsa,Falso
171,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-sentencia-del-tcp-sobre-la-reeleccion-inhabilita-jorge-tuto-quiroga,"Es falso que sentencia del TCP sobre la reelección inhabilita a Jorge ""Tuto"" Quiroga",Falso
172,,chequeabolivia.bo,https://chequeabolivia.bo/circula-un-sondeo-de-intencion-de-voto-sobre-las-elecciones-nacionales-en-whatsapp,Circula un sondeo de intención de voto sobre las elecciones nacionales en WhatsApp,Falso
173,,chequeabolivia.bo,https://chequeabolivia.bo/evo-morales-no-pacto-con-luis-arce-para-ser-candidato-por-el-mas,Evo Morales no pactó con Luis Arce para ser candidato por el MAS,Falso
174,,chequeabolivia.bo,https://chequeabolivia.bo/circulan-encuestas-falsas-en-whatsapp-atribuidas-la-red-uno,Circulan encuestas falsas en WhatsApp atribuídas a la Red Uno,Falso
175,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-evo-morales-haya-declinado-su-candidatura,Es falso que Evo Morales haya declinado su candidatura,Falso
176,,chequeabolivia.bo,https://chequeabolivia.bo/red-uno-no-difundio-encuesta-electoral-que-circula-en-canal-de-whatsapp,Red Uno no difundió encuesta electoral que circula en canal de WhatsApp,Falso
177,,chequeabolivia.bo,https://chequeabolivia.bo/el-deber-no-publico-que-burger-king-salio-de-la-app-yango-luego-de-que-su-gerente-fuera-anunciado,El Deber no publicó que Burger King salió de la App Yango luego de que su gerente fuera anunciado como candidato de Libre,Falso
178,,chequeabolivia.bo,https://chequeabolivia.bo/evo-morales-comparte-un-video-antiguo-generando-confusion-sobre-su-participacion-en-la-marcha-para,Evo Morales comparte un video antiguo generando confusión sobre su participación en la marcha para inscribirlo como candidato,Falso
179,,chequeabolivia.bo,https://chequeabolivia.bo/falso-jefa-de-mision-de-la-embajada-de-eeuu-no-se-reunio-con-gente-que-proclamo-candidato-andronico,Falso: Jefa de Misión de la embajada de EEUU no se reunió con gente que proclamó candidato a Andrónico Rodriguez,Falso
180,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-voto-en-chapare-yapacani-y-otras-areas-alejadas-valga-el-triple-que-el-de-las,"Es falso que el voto en Chapare, Yapacaní y otras áreas alejadas valga el triple que el de las ciudades",Falso
181,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/rkc-difunde-encuesta-falsa-que-favorece-evo-morales,RKC difunde encuesta falsa que favorece a Evo Morales,Falso
182,,chequeabolivia.bo,https://chequeabolivia.bo/el-tse-no-publico-una-encuesta-en-la-que-tuto-es-favorito-las-elecciones-presidenciales-de-agosto,El TSE no publicó una encuesta en la que Tuto es favorito a las elecciones presidenciales de agosto,Falso
183,,chequeabolivia.bo,https://chequeabolivia.bo/esta-carta-de-jhonny-fernandez-que-nombra-evo-morales-como-candidato-por-ucs-es-falsa,Esta carta de Jhonny Fernández que nombra a Evo Morales como candidato por UCS es falsa,Falso
184,,chequeabolivia.bo,https://chequeabolivia.bo/tuto-no-dijo-que-buscaria-un-tiktoker-como-candidato-la-vicepresidencia,"Tuto no dijo que buscaría un ""tiktoker"" como candidato a la Vicepresidencia",Falso
185,,chequeabolivia.bo,https://chequeabolivia.bo/la-encuesta-de-atlas-electoral-que-posiciona-evo-morales-como-favorito-para-las-elecciones-2025-es,La encuesta de Atlas Electoral que posiciona a Evo Morales como favorito para las elecciones 2025 es falsa,Falso
186,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/se-reenvia-una-encuesta-falsa-atribuida-la-red-uno-mediante-whatsapp,Se reenvía una encuesta falsa atribuída a la Red Uno mediante WhatsApp,Falso
187,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-de-whatsapp-que-favorece-manfred-reyes-villa-es-falsa,Encuesta de WhatsApp que favorece a Manfred Reyes Villa es falsa,Falso
188,,chequeabolivia.bo,https://chequeabolivia.bo/el-deber-no-publico-que-se-postergaron-las-elecciones-por-una-crisis-social-y-energetica,El Deber no publicó que se postergaron las elecciones por una crisis social y energética,Falso
189,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-tse-anuncio-la-postergacion-de-las-elecciones-nacionales,Es falso que el TSE anunció la postergación de las elecciones nacionales,Falso
190,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-atribuida-captura-consulting-que-circula-en-whatsapp-es-falsa,Encuesta atribuida a Captura Consulting que circula en WhatsApp es falsa,Falso
191,,chequeabolivia.bo,https://chequeabolivia.bo/mesa-no-suspendio-la-elaboracion-de-las-encuestas-para-definir-al-candidato-del-bloque-de-unidad,Mesa no suspendió la elaboración de las encuestas para definir al candidato del Bloque de Unidad,Falso
192,,chequeabolivia.bo,https://chequeabolivia.bo/ipsos-ciesmori-desmiente-encuesta-en-la-que-evo-lidera-intencion-de-voto,Ipsos CIESMORI desmiente encuesta en la que Evo lidera intención de voto,Falso
193,,chequeabolivia.bo,https://chequeabolivia.bo/el-fpv-no-perdio-su-sigla-pese-observaciones-su-directiva-y-su-bajo-voto-en-2020,El FPV no perdió su sigla pese a observaciones a su directiva y su bajo voto en 2020,Falso
194,,chequeabolivia.bo,https://chequeabolivia.bo/esta-cuenta-de-instagram-con-el-nombre-del-presidente-del-tse-es-falsa,Esta cuenta de Instagram con el nombre del presidente del TSE es falsa,Falso
195,,chequeabolivia.bo,https://chequeabolivia.bo/esta-cuenta-de-facebook-con-el-nombre-del-presidente-del-tse-es-falsa,Esta cuenta de Facebook con el nombre del presidente del TSE es falsa,Falso
196,,chequeabolivia.bo,https://chequeabolivia.bo/audio-filtrado-de-del-castillo-en-el-que-se-menciona-su-intencion-de-posicionarse-como-candidato-es,"Audio ""filtrado"" de Del Castillo, en el que se menciona su intención de posicionarse como candidato, es falso",Falso
197,,chequeabolivia.bo,https://chequeabolivia.bo/marcelo-claure-no-publico-un-tuit-sobre-tratos-con-gary-anez,Marcelo Claure no publicó un tuit sobre tratos con Gary Añez,Falso
198,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-un-fallo-establece-que-andronico-rodriguez-no-podra-ser-candidato-para-las-elecciones,Es falso que un fallo establece que Andrónico Rodríguez no podrá ser candidato para las elecciones nacionales,Falso
199,,chequeabolivia.bo,https://chequeabolivia.bo/la-sala-plena-del-tse-no-aprobo-trasladar-su-sede-sucre,La Sala Plena del TSE no aprobó trasladar su sede a Sucre,Falso
200,,chequeabolivia.bo,https://chequeabolivia.bo/audio-de-andronico-rodriguez-afirmando-que-sera-candidato-presidencial-del-mts-es-falso,Audio de Andrónico Rodríguez afirmando que será candidato presidencial del MTS es falso,Falso
201,,chequeabolivia.bo,https://chequeabolivia.bo/circula-informacion-falsa-sobre-un-calendario-para-las-elecciones-2025,Circula información falsa sobre un calendario para las elecciones 2025,Falso
202,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-manfred-reyes-villa-presento-carol-ilievski-como-su-binomio-para-las-elecciones,Es falso que Manfred Reyes Villa presentó a Carol Ilievski como su binomio para las elecciones presidenciales,Falso
203,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-manfred-reyes-villa-retiro-su-candidatura-para-las-elecciones-presidenciales,Es falso que Manfred Reyes Villa retiró su candidatura para las elecciones presidenciales,Falso
204,,chequeabolivia.bo,https://chequeabolivia.bo/pagina-imita-linea-grafica-del-oep-y-comparte-encuestas-falsas-sobre-las-elecciones-judiciales,Página imita línea gráfica del OEP y comparte encuestas falsas sobre las elecciones judiciales,Falso
205,,chequeabolivia.bo,https://chequeabolivia.bo/circulan-sondeos-y-encuestas-sobre-preferencia-de-voto-en-las-elecciones-judiciales-que-no-son,Circulan sondeos y encuestas sobre preferencia de voto en las elecciones judiciales que no son válidas,Falso
206,,chequeabolivia.bo,https://chequeabolivia.bo/circula-encuesta-falsa-sobre-las-elecciones-judiciales,Circula encuesta falsa sobre las elecciones judiciales,Falso
207,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-falso-que-el-candidato-al-tribunal-agroambiental-edwin-almendras-fue-inhabilitado,Es falso que el candidato al Tribunal Agroambiental Edwin Almendras fue inhabilitado,Falso
208,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-presidente-del-tse-declaro-que-evo-morales-esta-habilitado-para-las-elecciones-de,Es falso que el presidente del TSE declaró que Evo Morales está habilitado para las elecciones de 2025,Falso
209,,chequeabolivia.bo,https://chequeabolivia.bo/encuestas-ocd-bolivia-es-una-pagina-falsa-y-sus-encuestas-no-estan-autorizadas-por-el-oep,“Encuestas OCD Bolivia” es una página falsa y sus encuestas no están autorizadas por el OEP,Falso
210,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-sobre-judiciales-que-da-arellano-como-ganador-es-falsa,Encuesta sobre judiciales que da a Arellano como ganador es falsa,Falso
211,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-nicolas-maduro-prometio-gasolina-bolivia-si-evo-gana-la-presidencia,Es falso que Nicolás Maduro prometió gasolina a Bolivia si Evo gana a la presidencia,Falso
212,,chequeabolivia.bo,https://chequeabolivia.bo/audio-filtrado-de-quintana-que-anuncia-andronico-rodriguez-como-candidato-presidencial-fue-creado,Audio “filtrado” de Quintana que anuncia a Andrónico Rodríguez como candidato presidencial fue creado con IA,Falso
213,,chequeabolivia.bo,https://chequeabolivia.bo/el-expresidente-morales-no-dijo-que-fue-abandonado-por-andronico-rodriguez-ni-lo-acuso-de-prebenda,El expresidente Morales no dijo que fue “abandonado” por Andrónico Rodríguez ni lo acusó de “prebenda”,Falso
214,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-luis-arce-renuncio-la-presidencia,Es falso que Luis Arce renunció a la presidencia,Falso
215,,chequeabolivia.bo,https://chequeabolivia.bo/stadistics-bolivia-difunde-encuestas-falsas-que-favorecen-evo-morales,Stadistics Bolivia difunde encuestas falsas que favorecen a Evo Morales,Falso
216,,chequeabolivia.bo,https://chequeabolivia.bo/david-choquehuanca-no-confronto-luis-arce-pidiendole-adelantar-las-elecciones,David Choquehuanca no confrontó a Luis Arce pidiéndole adelantar las elecciones,Falso
217,,chequeabolivia.bo,https://chequeabolivia.bo/circula-una-encuesta-de-intencion-de-voto-para-las-elecciones-2025-sin-aval-del-tse,Circula una encuesta de intención de voto para las elecciones 2025 sin aval del TSE,Falso
218,,chequeabolivia.bo,https://chequeabolivia.bo/circula-una-encuesta-falsa-atribuida-la-umss-que-favorece-manfred-reyes-villa,Circula una encuesta falsa atribuida a la UMSS que favorece a Manfred Reyes Villa,Falso
219,,chequeabolivia.bo,https://chequeabolivia.bo/circula-una-encuesta-falsa-sobre-intencion-de-voto-para-las-elecciones-2025,Circula una encuesta falsa sobre intención de voto para las elecciones 2025,Falso
220,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-tse-aprobo-la-fiscalizacion-del-congreso-del-mas-en-villa-tunari,Es falso que el TSE aprobó la fiscalización del Congreso del MAS en Villa Tunari,Falso
221,,chequeabolivia.bo,https://chequeabolivia.bo/luis-arce-no-anuncio-durante-su-mensaje-presidencial-que-el-pasaje-subira-bs-5,Luis Arce no anunció durante su mensaje presidencial que el pasaje subirá a Bs. 5,Falso
222,,chequeabolivia.bo,https://chequeabolivia.bo/el-influencer-kaplex-no-es-candidato-del-mas-para-las-elecciones-de-2025,El influencer Kapléx no es candidato del MAS para las elecciones de 2025,Falso
223,,chequeabolivia.bo,https://chequeabolivia.bo/juanita-ancieta-no-dijo-que-si-evo-morales-gana-las-elecciones-comprara-maquina-para-fabricar-dolar,Juanita Ancieta no dijo que si Evo Morales gana las elecciones comprará “máquina para fabricar dólar”,Falso
224,,chequeabolivia.bo,https://chequeabolivia.bo/index%2ephp/es-falso-que-manfred-confirmo-su-candidatura-presidencial-2025,Es falso que Manfred Reyes Villa confirmó su candidatura para las elecciones del 2025,Falso
225,,chequeabolivia.bo,https://chequeabolivia.bo/milei-no-se-refirio-al-socialismo-y-las-proximas-elecciones-en-bolivia,Milei no se refirió al socialismo y las próximas elecciones en Bolivia,Falso
226,,chequeabolivia.bo,https://chequeabolivia.bo/circula-nota-falsa-anunciando-que-el-congreso-del-mas-afin-arce-fue-aprobado-por-el-tse,Circula nota falsa anunciando que el Congreso del MAS afín a Arce fue aprobado por el TSE,Falso
227,,chequeabolivia.bo,https://chequeabolivia.bo/estas-imagenes-no-muestran-una-alianza-politica-entre-luis-arce-y-manfred-reyes-villa,Estas imágenes no muestran una alianza política entre Luis Arce y Manfred Reyes Villa,Falso
228,,chequeabolivia.bo,https://chequeabolivia.bo/evo-no-renuncio-su-candidatura-para-cederle-su-lugar-andronico-rodriguez,Evo no renunció a su candidatura para cederle su lugar a Andrónico Rodríguez,Falso
229,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/falso-juan-del-granado-no-le-ofrecio-evo-morales-postular-la-presidencia-con-la-sigla-msm,Falso: Juan Del Granado no le ofreció a Evo Morales postular a la presidencia con la sigla MSM,Falso
230,,chequeabolivia.bo,https://chequeabolivia.bo/el-diputado-evista-hector-arce-no-afirmo-que-morales-pacto-con-anez-y-camacho,El diputado evista Héctor Arce no afirmó que Morales pactó con Añez y Camacho,Falso
231,,chequeabolivia.bo,https://chequeabolivia.bo/morales-no-renuncio-una-eventual-candidatura-las-presidenciales-de-2025,Morales no renunció a una eventual candidatura a las presidenciales de 2025,Falso
232,,chequeabolivia.bo,https://chequeabolivia.bo/evo-morales-no-defendio-camacho-para-continuar-como-gobernador-tras-el-fallo-del-tcp,Evo Morales no defendió a Camacho para continuar como Gobernador tras el fallo del TCP,Falso
233,,chequeabolivia.bo,https://chequeabolivia.bo/martins-no-abrio-la-posibilidad-de-seguir-en-la-seleccion-si-le-ofrecen-mas-dinero,Martins no abrió la posibilidad de seguir en la selección si le ofrecen más dinero,Falso
234,,chequeabolivia.bo,https://chequeabolivia.bo/cuellar-no-anuncio-un-acuerdo-con-evo-morales-para-ir-juntos-en-las-proximas-elecciones,Cuellar no anunció un acuerdo con Evo Morales para ir juntos en las próximas elecciones,Falso
235,,chequeabolivia.bo,https://chequeabolivia.bo/marcelo-martins-no-dijo-que-nunca-iba-renunciar-la-seleccion,Marcelo Martins no dijo que nunca iba a renunciar a la selección,Falso
236,,chequeabolivia.bo,https://chequeabolivia.bo/falso-encuesta-del-celag-no-posiciona-en-primer-lugar-evo-en-intencion-de-voto,Falso: encuesta del Celag no posiciona en primer lugar a Evo en intención de voto,Falso
237,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-falso-que-una-encuesta-de-diagnosis-posiciona-evo-como-primero-en-intencion-de-votos,Es falso que una encuesta de Diagnosis posiciona a Evo como primero en intención de votos,Falso
238,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-hector-garibay-dijo-que-la-seleccion-boliviana-no-es-un-buen-ejemplo,Es falso que Héctor Garibay dijo que la selección boliviana no es un buen ejemplo,Falso
239,,chequeabolivia.bo,https://chequeabolivia.bo/andronico-rodriguez-no-dijo-que-evo-trata-de-opacarlo,"Andrónico Rodríguez no dijo que Evo ""trata de opacarlo""",Falso
240,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-bolivia-freno-las-exportaciones-de-banano-argentina-tras-las-elecciones-primarias,Es falso que Bolivia frenó las exportaciones de banano a Argentina tras las elecciones primarias,Falso
241,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-messi-pidio-votar-por-milei-en-las-elecciones-primarias-de-argentina,Es falso que Messi pidió votar por Milei en las elecciones primarias de Argentina,Falso
242,,chequeabolivia.bo,https://chequeabolivia.bo/falso-diputados-no-citaron-evo-morales-por-casos-de-pedofilia,Falso: Diputados no citaron a Evo Morales por casos de pedofilia,Falso
243,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-evo-morales-haya-renunciado-su-posible-candidatura-para-2025-por-salud,Es falso que Evo Morales haya renunciado a su posible candidatura para 2025 por salud,Falso
